Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Tackles,Tackles,Tackles,Tackles,Tackles,Challenges,Challenges,Challenges,Challenges,Blocks,Blocks,Blocks,Unnamed: 17_level_0,Unnamed: 18_level_0,Unnamed: 19_level_0,Unnamed: 20_level_0,Unnamed: 21_level_0
Player,Nation,Pos,Age,90s,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err,Matches
Rhys Healey,wls WAL,FW,28-143,0.7,0.0,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,Matches
Naatan Skyttä,fi FIN,MF,20-356,0.3,0.0,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,1,1.0,0.0,0.0,Matches
Theocharis Tsingaras,gr GRE,MF,22-251,0.1,0.0,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,Matches
Squad Total,,,25.9,32.0,607.0,350,296.0,228.0,83.0,310.0,706.0,43.9,396.0,410.0,120.0,290.0,369,976.0,572.0,14.0,
Opponent Total,,,27.1,32.0,490.0,276,238.0,186.0,66.0,236.0,467.0,50.5,231.0,408.0,89.0,319.0,343,833.0,472.0,13.0,
Téji Savanier,fr FRA,MF,31-127,25.5,40.0,26,15.0,18.0,7.0,21.0,65.0,32.3,44.0,26.0,2.0,24.0,30,70.0,12.0,1.0,Matches
Jordan Ferri,fr FRA,MF,31-047,25.3,49.0,33,29.0,16.0,4.0,27.0,74.0,36.5,47.0,18.0,6.0,12.0,20,69.0,16.0,0.0,Matches
Christopher Jullien,fr FRA,DF,30-037,25.9,43.0,26,27.0,14.0,2.0,26.0,44.0,59.1,18.0,32.0,16.0,16.0,36,79.0,100.0,1.0,Matches
Sepe Elye Wahi,fr FRA,FW,20-116,23.7,7.0,3,2.0,3.0,2.0,3.0,9.0,33.3,6.0,11.0,2.0,9.0,3,10.0,5.0,0.0,Matches
Falaye Sacko,ml MLI,DF,27-362,23.5,40.0,21,20.0,14.0,6.0,27.0,41.0,65.9,14.0,36.0,13.0,23.0,31,71.0,61.0,1.0,Matches
Arnaud Nordin,fr FRA,FW,24-315,20.8,22.0,10,9.0,11.0,2.0,12.0,23.0,52.2,11.0,17.0,0.0,17.0,14,36.0,6.0,0.0,Matches
Joris Chotard,fr FRA,MF,21-216,22.1,48.0,22,26.0,19.0,3.0,30.0,60.0,50.0,30.0,31.0,11.0,20.0,34,82.0,36.0,0.0,Matches
Faitout Maouassa,fr FRA,"FW,DF",24-296,17.7,37.0,24,17.0,17.0,3.0,13.0,29.0,44.8,16.0,27.0,2.0,25.0,15,52.0,21.0,0.0,Matches
Wahbi Khazri,tn TUN,"FW,MF",32-079,16.1,21.0,11,11.0,7.0,3.0,5.0,23.0,21.7,18.0,17.0,1.0,16.0,8,29.0,15.0,0.0,Matches
Maxime Estève,fr FRA,DF,20-337,15.1,23.0,12,16.0,5.0,2.0,12.0,16.0,75.0,4.0,25.0,15.0,10.0,31,54.0,73.0,0.0,Matches
Nicolas Cozza,fr FRA,DF,24-110,14.2,38.0,21,27.0,9.0,2.0,26.0,38.0,68.4,12.0,11.0,5.0,6.0,21,59.0,35.0,1.0,Matches
Jonas Omlin,ch SUI,GK,29-108,13.0,1.0,0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0,1.0,8.0,1.0,Matches
Benjamin Lecomte,fr FRA,GK,32-002,13.0,0.0,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0,0.0,4.0,0.0,Matches
Stephy Mavididi,eng ENG,FW,24-332,11.4,18.0,15,7.0,7.0,4.0,11.0,22.0,50.0,11.0,16.0,0.0,16.0,3,21.0,9.0,0.0,Matches
Léo Leroy,fr FRA,MF,23-073,11.0,45.0,33,19.0,24.0,2.0,28.0,47.0,59.6,19.0,20.0,2.0,18.0,10,55.0,5.0,0.0,Matches
Issiaga Sylla,gn GUI,DF,29-117,11.0,23.0,13,17.0,6.0,0.0,14.0,24.0,58.3,10.0,16.0,3.0,13.0,26,49.0,26.0,0.0,Matches
Boubakar Kouyaté,ml MLI,DF,26-013,10.0,19.0,11,11.0,6.0,2.0,12.0,22.0,54.5,10.0,11.0,7.0,4.0,31,50.0,55.0,1.0,Matches
Enzo Tchato,cm CMR,DF,20-156,11.1,23.0,16,11.0,11.0,1.0,11.0,17.0,64.7,6.0,14.0,1.0,13.0,7,30.0,30.0,0.0,Matches
Mamadou Sakho,fr FRA,DF,33-074,7.6,9.0,5,4.0,5.0,0.0,3.0,5.0,60.0,2.0,15.0,10.0,5.0,7,16.0,31.0,1.0,Matches
Valère Germain,fr FRA,"FW,MF",33-011,7.3,11.0,9,2.0,4.0,5.0,3.0,10.0,30.0,7.0,8.0,0.0,8.0,6,17.0,11.0,0.0,Matches
Khalil Fayad,fr FRA,MF,18-323,6.2,29.0,14,11.0,16.0,2.0,12.0,20.0,60.0,8.0,6.0,1.0,5.0,6,35.0,4.0,0.0,Matches
Théo Sainte-Luce,fr FRA,DF,24-190,3.9,7.0,5,3.0,4.0,0.0,4.0,10.0,40.0,6.0,4.0,2.0,2.0,4,11.0,5.0,0.0,Matches
Bingourou Kamara,sn SEN,GK,26-189,4.5,0.0,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0,0.0,2.0,0.0,Matches
Arnaud Souquet,fr FRA,"DF,FW",31-075,4.0,22.0,16,13.0,7.0,2.0,11.0,14.0,78.6,3.0,8.0,3.0,5.0,4,26.0,4.0,0.0,Matches
Béni Makouana,cg CGO,"FW,MF",20-212,2.2,1.0,0,0.0,1.0,0.0,0.0,2.0,0.0,2.0,3.0,1.0,2.0,0,1.0,1.0,0.0,Matches
Matis Carvalho,pt POR,GK,24-000,1.5,0.0,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,1,1.0,0.0,0.0,Matches
Cheikh Faye,sn SEN,FW,24-091,0.4,0.0,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,1,1.0,0.0,0.0,Matches
Sacha Delaye,fr FRA,"FW,MF",21-005,0.2,1.0,0,0.0,0.0,1.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0,1.0,0.0,0.0,Matches
Axel Gueguin,fr FRA,"FW,MF",18-035,0.2,0.0,0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,1.0,0,0.0,0.0,0.0,Matches
Pedro Mendes,pt POR,DF,32-209,0.1,0.0,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,Matches
Squad Total,,,26.7,32.0,577.0,346,298.0,224.0,55.0,312.0,617.0,50.6,305.0,373.0,103.0,270.0,349,926.0,575.0,8.0,
Opponent Total,,,27.4,32.0,563.0,329,275.0,212.0,76.0,263.0,520.0,50.6,257.0,307.0,85.0,222.0,339,902.0,584.0,8.0,
Birama Touré,ml MLI,MF,30-326,31.8,65.0,37,28.0,30.0,7.0,28.0,70.0,40.0,42.0,43.0,6.0,37.0,63,128.0,41.0,0.0,Matches
Jubal,br BRA,DF,29-242,29.7,35.0,22,25.0,9.0,1.0,19.0,31.0,61.3,12.0,45.0,29.0,16.0,45,80.0,158.0,0.0,Matches
Rayan Raveloson,mg MAD,"DF,MF",26-102,21.1,29.0,15,16.0,12.0,1.0,16.0,24.0,66.7,8.0,30.0,6.0,24.0,32,61.0,53.0,0.0,Matches
Gideon Mensah,gh GHA,DF,24-284,20.1,67.0,38,35.0,27.0,5.0,39.0,66.0,59.1,27.0,27.0,8.0,19.0,34,101.0,34.0,0.0,Matches
Benoît Costil,fr FRA,GK,35-299,19.0,2.0,0,2.0,0.0,0.0,2.0,4.0,50.0,2.0,0.0,0.0,0.0,0,2.0,5.0,0.0,Matches
Hamza Sakhi,ma MAR,MF,26-325,17.7,43.0,22,21.0,17.0,5.0,21.0,40.0,52.5,19.0,15.0,1.0,14.0,24,67.0,8.0,0.0,Matches
Julian Jeanvier,gn GUI,DF,31-028,17.5,30.0,15,22.0,8.0,0.0,12.0,20.0,60.0,8.0,18.0,13.0,5.0,23,53.0,79.0,1.0,Matches
Nuno da Costa,cv CPV,"FW,MF",32-077,17.5,40.0,21,9.0,23.0,8.0,9.0,40.0,22.5,31.0,17.0,0.0,17.0,16,56.0,12.0,0.0,Matches
Gauthier Hein,fr FRA,"MF,FW",26-264,15.9,24.0,18,13.0,8.0,3.0,15.0,39.0,38.5,24.0,9.0,0.0,9.0,6,30.0,7.0,0.0,Matches
Mathias Autret,fr FRA,"MF,FW",32-058,14.3,22.0,10,10.0,10.0,2.0,7.0,16.0,43.8,9.0,13.0,2.0,11.0,12,34.0,13.0,0.0,Matches
M'Baye Niang,sn SEN,FW,28-130,14.4,12.0,7,1.0,7.0,4.0,3.0,11.0,27.3,8.0,20.0,1.0,19.0,1,13.0,17.0,0.0,Matches
Lassine Sinayoko,ml MLI,"MF,FW",23-141,15.1,31.0,14,13.0,11.0,7.0,19.0,34.0,55.9,15.0,12.0,0.0,12.0,13,44.0,17.0,0.0,Matches
Gaëtan Perrin,fr FRA,"MF,FW",26-325,13.9,17.0,8,5.0,6.0,6.0,8.0,28.0,28.6,20.0,15.0,0.0,15.0,9,26.0,8.0,0.0,Matches
Akim Zedadka,dz ALG,DF,27-333,13.2,28.0,18,17.0,7.0,4.0,16.0,27.0,59.3,11.0,13.0,2.0,11.0,21,49.0,44.0,1.0,Matches
Souleymane Touré,fr FRA,DF,20-031,12.8,22.0,10,18.0,4.0,0.0,11.0,13.0,84.6,2.0,24.0,9.0,15.0,18,40.0,48.0,1.0,Matches
Ionuț Radu,ro ROU,GK,25-335,11.0,0.0,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0,0.0,1.0,1.0,Matches
Paul Joly,fr FRA,DF,22-325,9.6,33.0,21,21.0,10.0,2.0,19.0,35.0,54.3,16.0,13.0,2.0,11.0,24,57.0,29.0,2.0,Matches
Youssouf M'Changama,km COM,MF,32-242,10.2,22.0,11,7.0,12.0,3.0,7.0,13.0,53.8,6.0,5.0,0.0,5.0,14,36.0,4.0,1.0,Matches
Han-Noah Massengo,fr FRA,MF,21-295,7.9,22.0,11,9.0,12.0,1.0,6.0,14.0,42.9,8.0,10.0,2.0,8.0,11,33.0,3.0,0.0,Matches
Matthis Abline,fr FRA,FW,20-031,7.8,4.0,2,0.0,3.0,1.0,0.0,5.0,0.0,5.0,6.0,1.0,5.0,1,5.0,1.0,0.0,Matches
Quentin Bernard,fr FRA,DF,33-295,7.0,9.0,7,4.0,2.0,3.0,7.0,15.0,46.7,8.0,9.0,1.0,8.0,15,24.0,17.0,0.0,Matches
Alexandre Coeff,fr FRA,DF,31-067,6.5,10.0,5,6.0,4.0,0.0,4.0,9.0,44.4,5.0,9.0,4.0,5.0,8,18.0,35.0,1.0,Matches
Siriki Dembélé,ci CIV,MF,26-233,3.3,7.0,3,4.0,2.0,1.0,3.0,9.0,33.3,6.0,1.0,0.0,1.0,1,8.0,1.0,0.0,Matches
Gaëtan Charbonnier,fr FRA,"FW,MF",34-122,2.8,2.0,1,0.0,2.0,0.0,0.0,4.0,0.0,4.0,2.0,0.0,2.0,0,2.0,5.0,0.0,Matches
Kenji-Van Boto,mg MAD,DF,27-052,2.0,3.0,2,2.0,0.0,1.0,2.0,4.0,50.0,2.0,0.0,0.0,0.0,1,4.0,3.0,0.0,Matches
Donovan Léon,gf GUF,GK,30-176,2.0,0.0,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,Matches
Brayann Pereira,fr FRA,DF,19-342,2.0,6.0,5,5.0,1.0,0.0,1.0,5.0,20.0,4.0,2.0,2.0,0.0,2,8.0,8.0,1.0,Matches
Dénys Bain,fr FRA,DF,29-300,1.4,4.0,3,3.0,1.0,0.0,1.0,2.0,50.0,1.0,2.0,1.0,1.0,2,6.0,4.0,0.0,Matches
Kays Ruiz,ma MAR,MF,20-245,0.7,1.0,1,1.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,1.0,1.0,3,4.0,0.0,0.0,Matches
Rémy Dugimont,fr FRA,"FW,MF",36-301,1.2,2.0,1,0.0,1.0,1.0,1.0,2.0,50.0,1.0,3.0,0.0,3.0,0,2.0,5.0,0.0,Matches
Ousmane Camara,gn GUI,"FW,MF",21-176,0.3,1.0,1,0.0,0.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0,1.0,0.0,0.0,Matches
Théo Pellenard,fr FRA,DF,29-055,0.2,0.0,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,1,1.0,0.0,0.0,Matches
Kévin Danois,fr FRA,MF,18-304,0.0,1.0,1,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,1,2.0,0.0,0.0,Matches
Squad Total,,,28.2,32.0,594.0,330,297.0,230.0,67.0,276.0,581.0,47.5,305.0,365.0,91.0,274.0,401,995.0,661.0,9.0,
Opponent Total,,,27.0,32.0,538.0,330,237.0,224.0,77.0,264.0,537.0,49.2,273.0,312.0,75.0,237.0,310,848.0,487.0,6.0,
Matz Sels,be BEL,GK,31-061,32.0,2.0,1,2.0,0.0,0.0,2.0,2.0,100.0,0.0,0.0,0.0,0.0,3,5.0,21.0,0.0,Matches
Alexander Djiku,gh GHA,DF,28-262,27.0,50.0,33,35.0,15.0,0.0,25.0,43.0,58.1,18.0,43.0,18.0,25.0,64,114.0,134.0,3.0,Matches
Habib Diallo,sn SEN,FW,27-314,26.1,14.0,7,5.0,6.0,3.0,6.0,12.0,50.0,6.0,17.0,3.0,14.0,12,26.0,18.0,0.0,Matches
Kévin Gameiro,fr FRA,FW,35-354,22.1,19.0,9,6.0,10.0,3.0,8.0,25.0,32.0,17.0,10.0,1.0,9.0,8,27.0,0.0,0.0,Matches
Jean-Ricner Bellegarde,fr FRA,MF,24-305,21.0,35.0,17,14.0,16.0,5.0,7.0,17.0,41.2,10.0,18.0,3.0,15.0,22,57.0,20.0,0.0,Matches
Ismaël Doukouré,fr FRA,DF,19-278,20.2,33.0,15,18.0,13.0,2.0,14.0,26.0,53.8,12.0,21.0,8.0,13.0,22,55.0,46.0,0.0,Matches
Maxime Le Marchand,fr FRA,DF,33-199,18.4,37.0,24,23.0,12.0,2.0,18.0,27.0,66.7,9.0,21.0,13.0,8.0,30,67.0,64.0,0.0,Matches
Dimitri Liénard,fr FRA,"DF,MF",35-074,16.4,43.0,27,19.0,17.0,7.0,32.0,55.0,58.2,23.0,27.0,4.0,23.0,15,58.0,23.0,0.0,Matches
Sanjin Prcić,ba BIH,MF,29-159,17.5,26.0,12,6.0,16.0,4.0,18.0,29.0,62.1,11.0,21.0,7.0,14.0,25,51.0,20.0,0.0,Matches
Gerzino Nyamsi,fr FRA,DF,26-096,15.4,25.0,18,11.0,12.0,2.0,9.0,10.0,90.0,1.0,18.0,10.0,8.0,10,35.0,58.0,1.0,Matches
Jean-Eudes Aholou,ci CIV,MF,29-039,13.6,33.0,20,10.0,19.0,4.0,12.0,28.0,42.9,16.0,21.0,0.0,21.0,24,57.0,12.0,0.0,Matches
Lucas Perrin,fr FRA,DF,24-160,14.8,37.0,24,22.0,13.0,2.0,20.0,38.0,52.6,18.0,8.0,5.0,3.0,25,62.0,43.0,0.0,Matches
Mouhamadou Diarra,sn SEN,"MF,FW",19-115,12.6,19.0,14,9.0,8.0,2.0,12.0,22.0,54.5,10.0,14.0,1.0,13.0,9,28.0,10.0,0.0,Matches
Thomas Delaine,fr FRA,"DF,MF",31-035,11.4,28.0,14,16.0,6.0,6.0,13.0,26.0,50.0,13.0,8.0,3.0,5.0,15,43.0,9.0,0.0,Matches
Morgan Sanson,fr FRA,MF,28-253,10.1,23.0,17,6.0,10.0,7.0,6.0,34.0,17.6,28.0,16.0,1.0,15.0,17,40.0,6.0,0.0,Matches
Frederic Guilbert,fr FRA,DF,28-125,10.2,28.0,19,13.0,11.0,4.0,17.0,29.0,58.6,12.0,11.0,1.0,10.0,30,58.0,24.0,1.0,Matches
Adrien Thomasson,fr FRA,MF,29-139,10.4,19.0,9,8.0,6.0,5.0,9.0,30.0,30.0,21.0,18.0,0.0,18.0,3,22.0,2.0,0.0,Matches
Ibrahima Sissoko,fr FRA,MF,25-183,11.2,25.0,15,10.0,12.0,3.0,12.0,29.0,41.4,17.0,17.0,4.0,13.0,8,33.0,17.0,0.0,Matches
Ludovic Ajorque,fr FRA,FW,29-062,8.6,5.0,4,1.0,4.0,0.0,3.0,9.0,33.3,6.0,3.0,1.0,2.0,2,7.0,7.0,0.0,Matches
Colin Dagba,fr FRA,"DF,MF",24-231,8.3,27.0,17,13.0,9.0,5.0,16.0,21.0,76.2,5.0,16.0,2.0,14.0,11,38.0,13.0,0.0,Matches
Eduard Sobol,ua UKR,DF,28-008,7.8,14.0,9,7.0,5.0,2.0,7.0,9.0,77.8,2.0,9.0,0.0,9.0,6,20.0,18.0,0.0,Matches
Ronaël Pierre-Gabriel,fr FRA,DF,24-319,7.3,25.0,18,11.0,12.0,2.0,15.0,17.0,88.2,2.0,16.0,3.0,13.0,9,34.0,22.0,0.0,Matches
Lebo Mothiba,za RSA,"FW,MF",27-090,4.8,1.0,0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,6.0,1.0,5.0,0,1.0,4.0,0.0,Matches
Nordine Kandil,fr FRA,"MF,FW",21-179,1.1,3.0,2,1.0,2.0,0.0,0.0,3.0,0.0,3.0,2.0,0.0,2.0,1,4.0,1.0,0.0,Matches
Franci Bouebari,fr FRA,DF,19-228,0.8,3.0,0,1.0,2.0,0.0,3.0,5.0,60.0,2.0,0.0,0.0,0.0,2,5.0,2.0,0.0,Matches
Karol Fila,pl POL,DF,24-319,0.5,0.0,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,1,1.0,1.0,0.0,Matches
Yuito Suzuki,jp JPN,FW,21-185,0.2,0.0,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,Matches
Dany Jean,ht HAI,"DF,MF",20-151,0.1,0.0,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0,0.0,0.0,0.0,Matches
Marvin Senaya,tg TOG,DF,22-090,0.1,0.0,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0,0.0,1.0,0.0,Matches
Squad Total,,,28.3,32.0,574.0,345,268.0,236.0,70.0,284.0,549.0,51.7,265.0,363.0,89.0,274.0,374,948.0,596.0,5.0,
Opponent Total,,,27.1,32.0,483.0,281,212.0,207.0,64.0,227.0,493.0,46.0,266.0,341.0,85.0,256.0,298,781.0,602.0,8.0,
Alban Lafont,fr FRA,GK,24-095,31.0,0.0,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0,0.0,17.0,3.0,Matches
Andrei Girotto,br BRA,"DF,MF",31-070,29.4,102.0,60,62.0,35.0,5.0,60.0,107.0,56.1,47.0,44.0,18.0,26.0,66,168.0,153.0,1.0,Matches
Moses Simon,ng NGA,"FW,MF",27-290,23.5,18.0,9,6.0,7.0,5.0,7.0,13.0,53.8,6.0,11.0,1.0,10.0,7,25.0,3.0,0.0,Matches
Ludovic Blas,fr FRA,"MF,FW",25-118,26.1,42.0,26,16.0,17.0,9.0,15.0,42.0,35.7,27.0,24.0,1.0,23.0,17,59.0,6.0,0.0,Matches
Jean-Charles Castelletto,cm CMR,DF,28-092,22.5,37.0,23,26.0,9.0,2.0,20.0,32.0,62.5,12.0,31.0,20.0,11.0,50,87.0,69.0,0.0,Matches
Pedro Chirivella,es ESP,MF,25-340,21.0,26.0,19,10.0,12.0,4.0,13.0,38.0,34.2,25.0,22.0,1.0,21.0,20,46.0,6.0,0.0,Matches
Nicolas Pallois,fr FRA,DF,35-221,21.0,66.0,42,48.0,16.0,2.0,41.0,61.0,67.2,20.0,34.0,17.0,17.0,27,93.0,105.0,2.0,Matches
Samuel Moutoussamy,cd COD,MF,26-259,20.7,50.0,29,21.0,21.0,8.0,18.0,60.0,30.0,42.0,22.0,2.0,20.0,23,73.0,11.0,0.0,Matches
Moussa Sissoko,fr FRA,MF,33-255,19.7,25.0,16,16.0,6.0,3.0,12.0,16.0,75.0,4.0,19.0,5.0,14.0,15,40.0,15.0,0.0,Matches
Mostafa Mohamed,eg EGY,FW,25-151,18.6,16.0,11,5.0,6.0,5.0,9.0,17.0,52.9,8.0,18.0,1.0,17.0,6,22.0,32.0,0.0,Matches
Quentin Merlin,fr FRA,DF,20-347,15.0,23.0,14,14.0,7.0,2.0,13.0,27.0,48.1,14.0,20.0,4.0,16.0,20,43.0,23.0,0.0,Matches
Fabien Centonze,fr FRA,DF,27-102,15.3,45.0,28,24.0,18.0,3.0,22.0,32.0,68.8,10.0,19.0,6.0,13.0,38,83.0,43.0,0.0,Matches
Evann Guessand,fr FRA,"FW,MF",21-301,13.1,22.0,16,8.0,11.0,3.0,6.0,12.0,50.0,6.0,17.0,1.0,16.0,7,29.0,6.0,0.0,Matches
Ignatius Ganago,cm CMR,"FW,MF",24-071,13.9,8.0,6,2.0,2.0,4.0,4.0,7.0,57.1,3.0,11.0,0.0,11.0,2,10.0,11.0,0.0,Matches
Dennis Appiah,fr FRA,"DF,MF",30-323,8.8,21.0,11,14.0,7.0,0.0,10.0,27.0,37.0,17.0,13.0,5.0,8.0,10,31.0,16.0,0.0,Matches
Florent Mollet,fr FRA,MF,31-160,8.7,8.0,4,2.0,1.0,5.0,3.0,13.0,23.1,10.0,8.0,0.0,8.0,5,13.0,7.0,0.0,Matches
Jaouen Hadjam,dz ALG,DF,20-033,8.1,26.0,21,13.0,9.0,4.0,15.0,24.0,62.5,9.0,10.0,3.0,7.0,10,36.0,12.0,0.0,Matches
Sébastien Corchia,fr FRA,DF,32-178,8.7,16.0,6,10.0,2.0,4.0,11.0,22.0,50.0,11.0,9.0,3.0,6.0,14,30.0,21.0,0.0,Matches
João Victor,br BRA,DF,24-285,6.9,12.0,7,5.0,5.0,2.0,5.0,11.0,45.5,6.0,9.0,1.0,8.0,14,26.0,27.0,0.0,Matches
Andy Delort,dz ALG,FW,31-201,4.8,4.0,3,1.0,2.0,1.0,1.0,4.0,25.0,3.0,3.0,0.0,3.0,0,4.0,2.0,0.0,Matches
Charles Traore,ml MLI,DF,31-117,3.6,5.0,3,4.0,1.0,0.0,4.0,6.0,66.7,2.0,9.0,2.0,7.0,8,13.0,6.0,0.0,Matches
Marcus Coco,fr FRA,"DF,FW",26-308,3.9,12.0,6,5.0,3.0,4.0,3.0,10.0,30.0,7.0,10.0,3.0,7.0,8,20.0,4.0,0.0,Matches
Fábio,br BRA,"DF,MF",32-293,2.5,4.0,2,1.0,2.0,1.0,4.0,6.0,66.7,2.0,2.0,0.0,2.0,3,7.0,11.0,0.0,Matches
Rémy Descamps,fr FRA,GK,26-307,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,Matches
Abdoul Kader Bamba,fr FRA,"FW,MF",28-338,0.9,0.0,0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,3.0,1.0,2.0,0,0.0,1.0,0.0,Matches
Nathan Zeze,fr FRA,DF,17-314,0.7,3.0,2,2.0,1.0,0.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0,3.0,1.0,0.0,Matches
Lohann Doucet,fr FRA,"MF,FW",20-226,1.0,3.0,0,2.0,0.0,1.0,3.0,4.0,75.0,1.0,2.0,0.0,2.0,2,5.0,4.0,0.0,Matches
Mohamed Achi,fr FRA,FW,21-102,0.4,1.0,1,1.0,0.0,0.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0,1.0,0.0,0.0,Matches
Stredair Appuah,fr FRA,MF,18-305,0.2,1.0,0,0.0,1.0,0.0,0.0,0.0,,0.0,1.0,0.0,1.0,0,1.0,0.0,0.0,Matches
Squad Total,,,27.5,32.0,596.0,365,318.0,201.0,77.0,301.0,596.0,50.5,295.0,371.0,95.0,276.0,372,968.0,612.0,6.0,
Opponent Total,,,27.1,32.0,578.0,349,310.0,210.0,58.0,280.0,597.0,46.9,317.0,319.0,92.0,227.0,295,873.0,623.0,9.0,
Marco Bizot,nl NED,GK,32-049,31.0,0.0,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0,0.0,19.0,4.0,Matches
Lilian Brassier,fr FRA,DF,23-177,28.4,30.0,18,23.0,5.0,2.0,16.0,25.0,64.0,9.0,36.0,16.0,20.0,47,77.0,116.0,0.0,Matches
Franck Honorat,fr FRA,"FW,MF",26-260,25.8,39.0,27,20.0,8.0,11.0,18.0,33.0,54.5,15.0,21.0,1.0,20.0,20,59.0,17.0,0.0,Matches
Pierre Lees-Melou,fr FRA,MF,29-338,24.7,75.0,46,42.0,30.0,3.0,42.0,91.0,46.2,49.0,40.0,10.0,30.0,47,122.0,38.0,1.0,Matches
Haris Belkebla,dz ALG,MF,29-090,24.0,67.0,40,29.0,34.0,4.0,39.0,72.0,54.2,33.0,25.0,4.0,21.0,43,110.0,18.0,3.0,Matches
Jean-Kevin Duverne,fr FRA,DF,25-290,22.3,59.0,33,35.0,20.0,4.0,37.0,63.0,58.7,26.0,26.0,5.0,21.0,20,79.0,49.0,0.0,Matches
Brendan Chardonnet,fr FRA,DF,28-127,21.7,34.0,21,21.0,13.0,0.0,14.0,27.0,51.9,13.0,30.0,14.0,16.0,51,85.0,64.0,1.0,Matches
Mahdi Camara,fr FRA,MF,24-302,18.1,56.0,32,16.0,35.0,5.0,23.0,36.0,63.9,13.0,35.0,4.0,31.0,34,90.0,15.0,0.0,Matches
Jérémy Le Douaron,fr FRA,"MF,FW",25-007,17.8,12.0,7,5.0,6.0,1.0,2.0,23.0,8.7,21.0,23.0,2.0,21.0,9,21.0,27.0,0.0,Matches
Hugo Magnetti,fr FRA,MF,24-333,16.4,40.0,25,18.0,21.0,1.0,21.0,57.0,36.8,36.0,18.0,1.0,17.0,21,61.0,12.0,0.0,Matches
Noah Fadiga,sn SEN,DF,23-146,14.5,30.0,21,18.0,9.0,3.0,14.0,26.0,53.8,12.0,17.0,7.0,10.0,26,56.0,18.0,0.0,Matches
Achraf Dari,ma MAR,DF,23-357,14.6,21.0,14,15.0,5.0,1.0,14.0,20.0,70.0,6.0,16.0,10.0,6.0,19,40.0,65.0,2.0,Matches
Steve Mounié,bj BEN,FW,28-211,12.5,12.0,5,1.0,7.0,4.0,4.0,12.0,33.3,8.0,13.0,5.0,8.0,3,15.0,16.0,0.0,Matches
Mathias Pereira Lage,pt POR,"MF,FW",26-149,12.4,17.0,7,5.0,11.0,1.0,9.0,27.0,33.3,18.0,9.0,1.0,8.0,14,31.0,11.0,0.0,Matches
Romain Del Castillo,fr FRA,"MF,FW",27-030,12.5,28.0,16,8.0,12.0,8.0,10.0,26.0,38.5,16.0,11.0,1.0,10.0,8,36.0,5.0,0.0,Matches
Christophe Hérelle,mq MTQ,DF,30-249,11.8,10.0,4,7.0,2.0,1.0,4.0,13.0,30.8,9.0,16.0,11.0,5.0,20,30.0,48.0,0.0,Matches
Islam Slimani,dz ALG,FW,34-314,11.0,5.0,3,2.0,2.0,1.0,0.0,3.0,0.0,3.0,2.0,0.0,2.0,1,6.0,11.0,0.0,Matches
Kenny Lala,fr FRA,DF,31-207,9.7,24.0,12,16.0,8.0,0.0,17.0,28.0,60.7,11.0,7.0,4.0,3.0,14,38.0,20.0,0.0,Matches
